Category,DataWindow,H2H,Market,Type,Odds,TrueProb,EV_pct,N_matches,HitFreq
league_de,full history,BVB - RBL,CS 6-0,CS,669.0,0.002304,54.15,3038,1 in 434
league_de,full history,HSV - BRE,CS 0-6,CS,1170.0,0.001317,54.05,3038,1 in 759
league_de,full history,MGB - KOE,CS 0-6,CS,2330.0,0.000658,53.39,3038,1 in 1519
league_de,full history,HOF - WLF,CS 0-6,CS,2330.0,0.000658,53.34,3039,1 in 1519
league_de,full history,BVB - BRE,HT CS 0-3,HTCS,233.0,0.006581,53.34,3039,1 in 151
league_de,full history,KOE - MGB,CS 0-6,CS,2330.0,0.000658,53.34,3039,1 in 1519
league_de,full history,STU - FRE,CS 6-0,CS,774.0,0.001974,52.81,3039,1 in 506
league_de,full history,WLF - MGB,CS 1-5,CS,357.0,0.004279,52.76,3038,1 in 233
league_de,full history,BMU - FRE,HT CS 0-3,HTCS,580.0,0.002632,52.68,3039,1 in 379
league_de,full history,AUG - BVB,CS 5-1,CS,515.0,0.002962,52.52,3039,1 in 337
league_de,full history,BRE - AUG,CS 0-4,CS,330.0,0.004608,52.07,3038,1 in 217
league_de,full history,RBL - KOE,CS 0-5,CS,1540.0,0.000987,52.02,3039,1 in 1013
league_de,full history,KOE - MNZ,CS 0-5,CS,419.0,0.003618,51.61,3040,1 in 276
league_de,full history,STU - MNZ,CS 0-5,CS,658.0,0.002303,51.56,3039,1 in 434
league_de,full history,STP - AUG,CS 0-5,CS,656.0,0.002304,51.15,3038,1 in 434
league_de,full history,BRE - FRE,CS 2-4,CS,124.0,0.012175,50.97,3039,1 in 82
league_de,full history,BMU - MNZ,CS 1-5,CS,1520.0,0.000987,50.05,3039,1 in 1013
league_de,full history,KOE - BVB,CS 5-1,CS,378.0,0.003949,49.26,3039,1 in 253
league_de,full history,STU - MGB,CS 1-4,CS,146.0,0.010204,48.98,3038,1 in 98
league_de,full history,HOF - UBE,CS 1-5,CS,503.0,0.002962,48.96,3039,1 in 337
league_de,full history,MNZ - STP,CS 0-5,CS,1130.0,0.001316,48.73,3039,1 in 759
league_de,full history,FRE - FRA,CS 5-0,CS,301.0,0.004936,48.57,3039,1 in 202
league_de,full history,FRA - STP,HT CS 0-3,HTCS,752.0,0.001974,48.47,3039,1 in 506
league_de,full history,HOF - UBE,CS 0-5,CS,751.0,0.001974,48.27,3039,1 in 506
league_de,full history,HDH - BRE,CS 5-0,CS,450.0,0.003291,48.08,3039,1 in 303
league_de,full history,AUG - HDH,CS 0-6,CS,2250.0,0.000658,48.03,3040,1 in 1520
league_de,full history,FRA - UBE,CS 1-4,CS,346.0,0.004278,48.01,3039,1 in 233
league_de,full history,UBE - HDH,CS 5-1,CS,204.0,0.007242,47.73,3038,1 in 138
league_de,full history,STP - UBE,CS 5-1,CS,204.0,0.007239,47.68,3039,1 in 138
league_de,full history,HDH - UBE,CS 5-1,CS,204.0,0.007237,47.63,3040,1 in 138
league_de,full history,STU - FRA,CS 6-0,CS,1120.0,0.001317,47.47,3038,1 in 759
league_de,full history,KOE - AUG,CS 0-5,CS,1120.0,0.001316,47.42,3039,1 in 759
league_de,full history,WLF - FRA,CS 1-5,CS,179.0,0.008226,47.25,3039,1 in 121
league_de,full history,BMU - HOF,CS 0-4,CS,893.0,0.001646,46.97,3038,1 in 607
league_de,full history,KOE - BMU,CS 4-1,CS,194.0,0.007571,46.87,3038,1 in 132
league_de,full history,BVB - UBE,CS 1-5,CS,2230.0,0.000658,46.76,3039,1 in 1519
league_de,full history,LEV - MGB,HT CS 0-3,HTCS,495.0,0.002962,46.59,3039,1 in 337
league_de,full history,BRE - UBE,CS 0-6,CS,4450.0,0.000329,46.43,3039,1 in 3039
league_de,full history,STP - STU,CS 6-0,CS,2220.0,0.000658,46.1,3039,1 in 1519
league_de,full history,FRE - KOE,CS 1-5,CS,634.0,0.002304,46.08,3038,1 in 434
league_de,full history,BRE - BVB,CS 6-0,CS,2210.0,0.000658,45.39,3040,1 in 1520
league_de,full history,HDH - RBL,CS 5-0,CS,883.0,0.001646,45.33,3038,1 in 607
league_de,full history,RBL - MGB,CS 1-5,CS,883.0,0.001646,45.33,3038,1 in 607
league_de,full history,UBE - BMU,HT CS 3-0,HTCS,551.0,0.002632,45.05,3039,1 in 379
league_de,full history,RBL - HDH,CS 2-4,CS,366.0,0.003949,44.52,3039,1 in 253
league_de,full history,STU - WLF,CS 0-4,CS,256.0,0.005594,43.21,3039,1 in 178
league_de,full history,UBE - WLF,CS 6-0,CS,1450.0,0.000987,43.19,3038,1 in 1012
league_de,full history,HDH - HOF,CS 6-0,CS,1450.0,0.000987,43.19,3038,1 in 1012
league_de,full history,HDH - KOE,CS 6-0,CS,1450.0,0.000987,43.14,3039,1 in 1013
league_de,full history,UBE - MGB,CS 6-0,CS,1450.0,0.000987,43.09,3040,1 in 1013
league_de,full history,FRE - MGB,HT CS 0-3,HTCS,207.0,0.00691,43.04,3039,1 in 144
league_de,full history,UBE - WLF,CS 0-5,CS,334.0,0.004279,42.92,3038,1 in 233
league_de,full history,BMU - MGB,CS 0-3,CS,206.0,0.006912,42.4,3038,1 in 144
league_de,full history,WLF - BVB,CS 0-6,CS,618.0,0.002303,42.35,3039,1 in 434
league_de,full history,STU - LEV,CS 5-0,CS,360.0,0.003949,42.15,3039,1 in 253
league_de,full history,UBE - FRE,CS 5-1,CS,331.0,0.004278,41.59,3039,1 in 233
league_de,full history,STP - KOE,CS 0-6,CS,1430.0,0.000987,41.21,3038,1 in 1012
league_de,full history,HDH - WLF,CS 0-6,CS,1430.0,0.000987,41.21,3038,1 in 1012
league_de,full history,STU - HDH,CS 2-4,CS,252.0,0.005596,41.01,3038,1 in 178
league_de,full history,WLF - FRA,CS 0-5,CS,238.0,0.005923,40.97,3039,1 in 168
league_de,full history,AUG - BMU,CS 5-1,CS,1070.0,0.001316,40.84,3039,1 in 759
league_de,full history,HSV - FRE,CS 6-0,CS,2140.0,0.000658,40.84,3039,1 in 1519
league_de,full history,WLF - HDH,CS 0-4,CS,186.0,0.007568,40.77,3039,1 in 132
league_de,full history,UBE - HSV,CS 6-0,CS,854.0,0.001646,40.55,3038,1 in 607
league_de,full history,HDH - HSV,CS 6-0,CS,854.0,0.001646,40.55,3038,1 in 607
league_de,full history,UBE - LEV,CS 6-0,CS,4270.0,0.000329,40.55,3038,1 in 3038
league_de,full history,HDH - LEV,CS 6-0,CS,4270.0,0.000329,40.51,3039,1 in 3039
league_de,full history,MGB - HDH,HT CS 0-3,HTCS,164.0,0.008555,40.31,3039,1 in 116
league_de,full history,MNZ - BRE,CS 6-0,CS,1060.0,0.001317,39.57,3038,1 in 759
league_de,full history,BMU - MGB,CS 0-5,CS,4240.0,0.000329,39.57,3038,1 in 3038
league_de,full history,RBL - FRA,CS 6-0,CS,604.0,0.002304,39.17,3038,1 in 434
league_de,full history,FRA - BRE,CS 2-4,CS,151.0,0.009214,39.12,3039,1 in 108
league_de,full history,HDH - MGB,CS 1-4,CS,69.2,0.020079,38.95,3038,1 in 49
league_de,full history,AUG - LEV,CS 6-0,CS,4220.0,0.000329,38.86,3039,1 in 3039
league_de,full history,WLF - FRE,CS 5-0,CS,324.0,0.004279,38.64,3038,1 in 233
league_de,full history,RBL - MGB,CS 0-4,CS,350.0,0.00395,38.25,3038,1 in 253
league_de,full history,WLF - UBE,CS 6-0,CS,525.0,0.002632,38.2,3039,1 in 379
league_de,full history,MGB - MNZ,CS 0-5,CS,419.0,0.003292,37.92,3038,1 in 303
league_de,full history,BVB - KOE,HT CS 0-3,HTCS,322.0,0.004278,37.74,3039,1 in 233
league_de,full history,UBE - HDH,CS 1-4,CS,102.0,0.013496,37.66,3038,1 in 74
league_de,full history,WLF - BRE,CS 0-4,CS,110.0,0.012504,37.55,3039,1 in 79
league_de,full history,HDH - STP,CS 0-5,CS,597.0,0.002303,37.51,3039,1 in 434
league_de,full history,FRA - MNZ,HT CS 0-3,HTCS,167.0,0.008229,37.43,3038,1 in 121
league_de,full history,MNZ - HSV,CS 0-3,CS,85.2,0.016129,37.42,3038,1 in 62
league_de,full history,WLF - MNZ,HT CS 0-3,HTCS,83.5,0.016453,37.38,3039,1 in 60
league_de,full history,WLF - BRE,CS 5-1,CS,231.0,0.005923,36.82,3039,1 in 168
league_de,full history,STP - KOE,CS 5-0,CS,346.0,0.00395,36.67,3038,1 in 253
league_de,full history,FRA - STP,CS 1-4,CS,346.0,0.003949,36.62,3039,1 in 253
league_de,full history,STP - MGB,CS 5-0,CS,346.0,0.003947,36.58,3040,1 in 253
league_de,full history,UBE - KOE,CS 5-0,CS,346.0,0.003947,36.58,3040,1 in 253
league_de,full history,FRE - HSV,HT CS 0-3,HTCS,377.0,0.00362,36.46,3039,1 in 276
league_de,full history,AUG - STP,CS 1-5,CS,377.0,0.00362,36.46,3039,1 in 276
league_de,full history,UBE - FRE,CS 6-0,CS,2070.0,0.000658,36.23,3039,1 in 1519
league_de,full history,FRA - KOE,CS 1-5,CS,826.0,0.001646,35.94,3038,1 in 607
league_de,full history,MNZ - HOF,CS 6-0,CS,687.0,0.001974,35.64,3039,1 in 506
league_de,full history,STU - STP,CS 0-5,CS,2060.0,0.000658,35.62,3038,1 in 1519
league_de,full history,AUG - RBL,CS 5-1,CS,515.0,0.002633,35.62,3038,1 in 379
league_de,full history,STU - UBE,CS 0-5,CS,2060.0,0.000658,35.62,3038,1 in 1519
league_de,full history,FRE - AUG,CS 1-5,CS,1030.0,0.001317,35.62,3038,1 in 759
league_de,full history,STU - HDH,CS 0-5,CS,2060.0,0.000658,35.62,3038,1 in 1519
league_de,full history,RBL - FRE,CS 0-5,CS,1030.0,0.001316,35.57,3039,1 in 759
league_de,full history,HSV - RBL,CS 5-0,CS,823.0,0.001645,35.41,3039,1 in 607
league_de,full history,RBL - AUG,CS 1-5,CS,1370.0,0.000987,35.24,3039,1 in 1013
league_de,full history,MGB - RBL,CS 4-1,CS,97.6,0.01382,34.89,3039,1 in 72
league_de,full history,RBL - FRE,CS 1-5,CS,585.0,0.002303,34.75,3039,1 in 434
league_de,full history,RBL - UBE,CS 0-4,CS,817.0,0.001646,34.46,3038,1 in 607
league_de,full history,BVB - UBE,CS 0-4,CS,817.0,0.001645,34.42,3039,1 in 607
league_de,full history,MGB - FRE,CS 6-0,CS,1360.0,0.000987,34.3,3038,1 in 1012
league_de,full history,MNZ - FRA,CS 6-0,CS,1360.0,0.000987,34.25,3039,1 in 1013
league_de,full history,FRE - BRE,CS 5-0,CS,194.0,0.006912,34.1,3038,1 in 144
league_de,full history,BRE - MGB,CS 0-5,CS,679.0,0.001974,34.06,3039,1 in 506
league_de,full history,MGB - RBL,CS 5-0,CS,582.0,0.002303,34.06,3039,1 in 434
league_de,full history,BRE - UBE,CS 2-4,CS,214.0,0.006252,33.79,3039,1 in 159
league_de,full history,BVB - LEV,CS 1-5,CS,239.0,0.005594,33.7,3039,1 in 178
league_de,full history,HSV - BMU,CS 5-0,CS,2030.0,0.000658,33.6,3039,1 in 1519
league_de,full history,AUG - HDH,CS 6-0,CS,812.0,0.001645,33.55,3040,1 in 608
league_de,full history,BMU - WLF,CS 2-4,CS,338.0,0.00395,33.51,3038,1 in 253
league_de,full history,MNZ - HDH,CS 1-4,CS,169.0,0.0079,33.51,3038,1 in 126
league_de,full history,BRE - STP,CS 1-4,CS,169.0,0.007897,33.46,3039,1 in 126
league_de,full history,BRE - HDH,CS 2-3,CS,56.3,0.0237,33.43,3038,1 in 42
league_de,full history,MGB - WLF,CS 0-4,CS,135.0,0.009872,33.27,3039,1 in 101
league_de,full history,RBL - BRE,CS 0-4,CS,269.0,0.004936,32.77,3039,1 in 202
league_de,full history,HSV - BVB,CS 4-1,CS,126.0,0.010533,32.72,3038,1 in 94
league_de,full history,BMU - STP,HT CS 0-3,HTCS,4030.0,0.000329,32.65,3038,1 in 3038
league_de,full history,KOE - HDH,CS 1-5,CS,503.0,0.002633,32.46,3038,1 in 379
league_de,full history,FRA - STP,CS 2-3,CS,74.5,0.017769,32.38,3039,1 in 56
league_de,full history,MGB - BRE,CS 3-3,CS,69.3,0.019092,32.3,3038,1 in 52
league_de,full history,BRE - FRE,CS 0-6,CS,2010.0,0.000658,32.28,3039,1 in 1519
league_de,full history,BMU - UBE,CS 2-4,CS,803.0,0.001645,32.12,3039,1 in 607
league_de,full history,HSV - RBL,CS 0-5,CS,118.0,0.011188,32.02,3039,1 in 89
league_de,full history,FRE - BMU,CS 0-6,CS,401.0,0.003292,31.99,3038,1 in 303
league_de,full history,HSV - BVB,HT CS 3-0,HTCS,167.0,0.0079,31.93,3038,1 in 126
league_de,full history,BVB - AUG,CS 1-4,CS,286.0,0.004608,31.8,3038,1 in 217
league_de,full history,BVB - RBL,CS 5-0,CS,182.0,0.007242,31.8,3038,1 in 138
league_de,full history,HOF - BVB,CS 4-0,CS,154.0,0.008555,31.75,3039,1 in 116
league_de,full history,WLF - RBL,CS 4-1,CS,97.6,0.013496,31.72,3038,1 in 74
league_de,full history,UBE - BRE,CS 6-0,CS,2000.0,0.000658,31.62,3039,1 in 1519
league_de,full history,FRA - HOF,CS 0-4,CS,333.0,0.003949,31.49,3039,1 in 253
league_de,full history,HSV - MNZ,CS 1-5,CS,222.0,0.005923,31.49,3039,1 in 168
league_de,full history,LEV - STP,CS 1-4,CS,444.0,0.002961,31.45,3040,1 in 337
league_de,full history,LEV - AUG,CS 1-4,CS,332.0,0.00395,31.14,3038,1 in 253
league_de,full history,BVB - MGB,CS 6-0,CS,249.0,0.005265,31.1,3039,1 in 189
league_de,full history,FRA - KOE,HT/FT 1/2,HTFT,36.7,0.03555,30.47,3038,1 in 28
league_de,full history,FRE - STP,CS 0-5,CS,1980.0,0.000658,30.31,3039,1 in 1519
league_de,full history,FRE - HOF,CS 5-0,CS,132.0,0.009872,30.31,3039,1 in 101
league_de,full history,FRE - UBE,CS 0-5,CS,1980.0,0.000658,30.31,3039,1 in 1519
league_de,full history,BMU - FRA,CS 6-0,CS,172.0,0.007568,30.17,3039,1 in 132
league_de,full history,WLF - FRE,CS 2-4,CS,104.0,0.012508,30.09,3038,1 in 79
league_de,full history,RBL - KOE,CS 2-4,CS,208.0,0.006252,30.04,3039,1 in 159
league_de,full history,UBE - BVB,CS 6-0,CS,3950.0,0.000329,30.02,3038,1 in 3038
league_de,full history,STP - BVB,CS 6-0,CS,3950.0,0.000329,30.02,3038,1 in 3038
league_de,full history,UBE - RBL,CS 6-0,CS,3950.0,0.000329,29.98,3039,1 in 3039
league_de,full history,STP - RBL,CS 6-0,CS,3950.0,0.000329,29.98,3039,1 in 3039
league_de,full history,STU - AUG,CS 6-0,CS,232.0,0.005594,29.78,3039,1 in 178
league_de,full history,MGB - WLF,CS 5-0,CS,232.0,0.005594,29.78,3039,1 in 178
league_de,full history,UBE - KOE,HT CS 3-0,HTCS,68.0,0.019079,29.74,3040,1 in 52
league_de,full history,AUG - KOE,HT CS 3-0,HTCS,62.5,0.020737,29.61,3038,1 in 48
league_de,full history,HOF - BMU,CS 1-5,CS,74.3,0.01744,29.58,3039,1 in 57
league_de,full history,KOE - STP,HT CS 0-3,HTCS,164.0,0.007897,29.52,3039,1 in 126
league_de,full history,BVB - UBE,CS 0-3,CS,171.0,0.007568,29.42,3039,1 in 132
league_de,full history,UBE - AUG,HT CS 0-3,HTCS,131.0,0.009872,29.32,3039,1 in 101
league_de,full history,BMU - AUG,CS 3-3,CS,83.6,0.015466,29.29,3039,1 in 64
league_de,full history,HOF - WLF,CS 1-5,CS,357.0,0.00362,29.22,3039,1 in 276
league_de,full history,KOE - MGB,CS 1-5,CS,357.0,0.00362,29.22,3039,1 in 276
league_de,full history,FRA - HDH,CS 0-3,CS,157.0,0.008229,29.2,3038,1 in 121
league_de,full history,WLF - HSV,CS 3-3,CS,80.1,0.016124,29.15,3039,1 in 62
league_de,full history,AUG - BVB,CS 1-5,CS,106.0,0.012175,29.06,3039,1 in 82
league_de,full history,WLF - AUG,CS 5-1,CS,140.0,0.009217,29.03,3038,1 in 108
league_de,full history,HSV - FRE,CS 5-0,CS,490.0,0.002632,28.99,3039,1 in 379
league_de,full history,MGB - FRA,CS 5-0,CS,435.0,0.002962,28.83,3039,1 in 337
league_de,full history,STP - MNZ,CS 1-5,CS,230.0,0.005594,28.66,3039,1 in 178
league_de,full history,HOF - UBE,CS 0-4,CS,186.0,0.00691,28.53,3039,1 in 144
league_de,full history,BRE - AUG,CS 6-0,CS,389.0,0.003292,28.04,3038,1 in 303
league_de,full history,HOF - STP,CS 2-4,CS,162.0,0.0079,27.98,3038,1 in 126
league_de,full history,MGB - FRE,CS 4-2,CS,99.6,0.012837,27.86,3038,1 in 77
league_de,full history,HSV - FRA,CS 0-6,CS,646.0,0.001975,27.58,3038,1 in 506
league_de,full history,UBE - STP,CS 5-1,CS,204.0,0.006254,27.58,3038,1 in 159
league_de,full history,BMU - MNZ,HT CS 0-2,HTCS,79.1,0.016124,27.54,3039,1 in 62
league_de,full history,STU - FRE,CS 5-0,CS,204.0,0.006252,27.54,3039,1 in 159
league_de,full history,FRA - STU,CS 6-0,CS,969.0,0.001316,27.5,3040,1 in 760
league_de,full history,KOE - WLF,CS 4-2,CS,86.1,0.014808,27.49,3039,1 in 67
league_de,full history,STU - BMU,CS 5-1,CS,484.0,0.002633,27.45,3038,1 in 379
league_de,full history,AUG - HOF,CS 6-0,CS,1290.0,0.000987,27.39,3038,1 in 1012
league_de,full history,HSV - WLF,CS 6-0,CS,1290.0,0.000987,27.39,3038,1 in 1012
league_de,full history,HSV - MGB,CS 6-0,CS,1290.0,0.000987,27.34,3039,1 in 1013
league_de,full history,MGB - LEV,CS 4-2,CS,129.0,0.009872,27.34,3039,1 in 101
league_de,full history,BVB - FRA,CS 4-2,CS,65.6,0.019408,27.32,3040,1 in 51
league_de,full history,HOF - MGB,CS 5-1,CS,184.0,0.006912,27.19,3038,1 in 144
league_de,full history,BVB - WLF,HT CS 0-3,HTCS,322.0,0.00395,27.19,3038,1 in 253
league_de,full history,HDH - LEV,CS 5-1,CS,552.0,0.002303,27.15,3039,1 in 434
league_de,full history,FRA - KOE,CS 2-3,CS,54.4,0.023371,27.14,3038,1 in 42
league_de,full history,RBL - HDH,CS 1-4,CS,386.0,0.003291,27.02,3039,1 in 303
league_de,full history,UBE - STP,CS 5-0,CS,241.0,0.005267,26.93,3038,1 in 189
league_de,full history,STU - BMU,CS 0-6,CS,482.0,0.002633,26.93,3038,1 in 379
league_de,full history,HDH - BMU,HT CS 3-0,HTCS,551.0,0.002303,26.92,3039,1 in 434
league_de,full history,BRE - UBE,CS 0-4,CS,257.0,0.004936,26.85,3039,1 in 202
league_de,full history,BRE - FRE,CS 4-0,CS,80.3,0.015795,26.83,3039,1 in 63
league_de,full history,LEV - HOF,HT/FT 2/1,HTFT,42.7,0.029615,26.46,3039,1 in 33
league_de,full history,STU - UBE,CS 6-0,CS,192.0,0.006583,26.4,3038,1 in 151
league_de,full history,FRE - AUG,CS 0-4,CS,384.0,0.003292,26.4,3038,1 in 303
league_de,full history,BVB - LEV,CS 5-0,CS,240.0,0.005265,26.36,3039,1 in 189
league_de,full history,FRA - KOE,CS 5-0,CS,91.4,0.013825,26.36,3038,1 in 72
league_de,full history,UBE - BMU,CS 4-0,CS,548.0,0.002303,26.23,3039,1 in 434
league_de,full history,STP - HOF,HT CS 0-3,HTCS,67.3,0.01875,26.19,3040,1 in 53
league_de,full history,FRE - MGB,CS 0-4,CS,239.0,0.005265,25.83,3039,1 in 189
league_de,full history,RBL - BVB,CS 5-0,CS,182.0,0.00691,25.77,3039,1 in 144
league_de,full history,MNZ - HSV,CS 1-5,CS,954.0,0.001317,25.61,3038,1 in 759
league_de,full history,AUG - MGB,CS 5-0,CS,318.0,0.00395,25.61,3038,1 in 253
league_de,full history,HDH - BMU,CS 2-0,CS,47.7,0.026324,25.57,3039,1 in 37
league_de,full history,MNZ - AUG,CS 1-5,CS,954.0,0.001316,25.57,3039,1 in 759
league_de,full history,MGB - BVB,CS 4-2,CS,123.0,0.010204,25.51,3038,1 in 98
league_de,full history,BMU - BRE,CS 2-4,CS,293.0,0.004279,25.38,3038,1 in 233
league_de,full history,LEV - BRE,CS 6-0,CS,254.0,0.004936,25.37,3039,1 in 202
league_de,full history,FRA - HSV,CS 0-5,CS,3810.0,0.000329,25.37,3039,1 in 3039
league_de,full history,WLF - BRE,CS 6-0,CS,1270.0,0.000987,25.37,3039,1 in 1013
league_de,full history,MGB - AUG,HT CS 0-3,HTCS,224.0,0.005592,25.26,3040,1 in 178
league_de,full history,FRE - MGB,CS 1-5,CS,634.0,0.001974,25.17,3039,1 in 506
league_de,full history,LEV - FRE,HT CS 0-3,HTCS,253.0,0.004937,24.92,3038,1 in 202
league_de,full history,MNZ - STU,CS 1-5,CS,292.0,0.004278,24.91,3039,1 in 233
league_de,full history,STU - FRE,CS 2-4,CS,115.0,0.010859,24.88,3039,1 in 92
league_de,full history,AUG - KOE,CS 5-1,CS,237.0,0.005267,24.82,3038,1 in 189
league_de,full history,AUG - STU,CS 3-3,CS,59.2,0.021066,24.71,3038,1 in 47
league_de,full history,BRE - WLF,CS 4-2,CS,84.2,0.014808,24.68,3039,1 in 67
league_de,full history,BMU - STP,HT/FT 2/X,HTFT,90.1,0.013825,24.56,3038,1 in 72
league_de,full history,STP - STU,CS 1-4,CS,45.6,0.027312,24.54,3039,1 in 36
league_de,full history,WLF - UBE,CS 1-4,CS,122.0,0.010201,24.45,3039,1 in 98
league_de,full history,STP - KOE,CS 1-5,CS,252.0,0.004937,24.42,3038,1 in 202
league_de,full history,HDH - WLF,CS 1-5,CS,252.0,0.004937,24.42,3038,1 in 202
league_de,full history,STP - WLF,CS 0-4,CS,94.5,0.013167,24.42,3038,1 in 75
league_de,full history,WLF - BVB,CS 5-1,CS,378.0,0.003291,24.38,3039,1 in 303
league_de,full history,WLF - KOE,CS 0-4,CS,135.0,0.009214,24.38,3039,1 in 108
league_de,full history,BRE - MNZ,CS 0-5,CS,539.0,0.002303,24.15,3039,1 in 434
league_de,full history,BRE - HSV,CS 3-3,CS,78.6,0.015795,24.15,3039,1 in 63
league_de,full history,HOF - BRE,CS 0-5,CS,419.0,0.002962,24.09,3039,1 in 337
league_de,full history,HSV - HDH,CS 1-5,CS,377.0,0.003291,24.05,3039,1 in 303
league_de,full history,BRE - FRA,CS 1-5,CS,251.0,0.004937,23.93,3038,1 in 202
league_de,full history,BMU - FRA,HT/FT 1/2,HTFT,36.9,0.033564,23.85,3039,1 in 29
league_de,full history,BVB - HDH,CS 0-3,CS,171.0,0.007239,23.79,3039,1 in 138
league_de,full history,UBE - FRA,CS 0-6,CS,627.0,0.001974,23.79,3039,1 in 506
league_de,full history,AUG - BRE,CS 4-2,CS,114.0,0.010855,23.75,3040,1 in 92
league_de,full history,UBE - AUG,CS 5-1,CS,188.0,0.006581,23.72,3039,1 in 151
league_de,full history,STP - BRE,CS 0-5,CS,289.0,0.004279,23.67,3038,1 in 233
league_de,full history,HDH - BRE,CS 0-5,CS,289.0,0.004278,23.63,3039,1 in 233
league_de,full history,HOF - STP,CS 0-5,CS,751.0,0.001646,23.6,3038,1 in 607
league_de,full history,UBE - KOE,CS 4-0,CS,93.9,0.013158,23.55,3040,1 in 76
league_de,full history,FRA - UBE,HT/FT 2/1,HTFT,47.5,0.025995,23.48,3039,1 in 38
league_de,full history,AUG - UBE,CS 5-0,CS,208.0,0.005925,23.24,3038,1 in 168
league_de,full history,UBE - HDH,CS 1-5,CS,416.0,0.002962,23.24,3038,1 in 337
league_de,full history,BMU - UBE,HT/FT 1/2,HTFT,65.7,0.018756,23.23,3039,1 in 53
league_de,full history,STP - UBE,CS 1-5,CS,416.0,0.002962,23.2,3039,1 in 337
league_de,full history,HOF - FRA,CS 3-3,CS,57.6,0.021389,23.2,3039,1 in 46
league_de,full history,BMU - WLF,CS 1-3,CS,89.1,0.013825,23.18,3038,1 in 72
league_de,full history,UBE - AUG,HT/FT 1/2,HTFT,33.1,0.037183,23.08,3039,1 in 26
league_de,full history,LEV - BMU,CS 6-0,CS,1870.0,0.000658,23.07,3039,1 in 1519
league_de,full history,BRE - BVB,CS 2-4,CS,85.0,0.014474,23.03,3040,1 in 69
league_de,full history,BVB - HOF,CS 6-0,CS,249.0,0.004937,22.94,3038,1 in 202
league_de,full history,AUG - MNZ,CS 5-0,CS,415.0,0.002962,22.94,3038,1 in 337
league_de,full history,HSV - BRE,CS 5-0,CS,415.0,0.002962,22.94,3038,1 in 337
league_de,full history,BRE - WLF,HT/FT 2/1,HTFT,34.5,0.035538,22.61,3039,1 in 28
league_de,full history,AUG - BVB,CS 4-0,CS,207.0,0.005923,22.61,3039,1 in 168
league_de,full history,FRA - RBL,CS 5-1,CS,196.0,0.006252,22.54,3039,1 in 159
league_de,full history,WLF - STP,CS 0-4,CS,186.0,0.006581,22.41,3039,1 in 151
league_de,full history,BVB - FRE,CS 0-4,CS,248.0,0.004936,22.41,3039,1 in 202
league_de,full history,STP - RBL,CS 0-5,CS,120.0,0.010201,22.41,3039,1 in 98
league_de,full history,UBE - BVB,HT CS 3-0,HTCS,169.0,0.007242,22.38,3038,1 in 138
league_de,full history,UBE - FRE,CS 0-6,CS,929.0,0.001316,22.28,3039,1 in 759
league_de,full history,BMU - HDH,CS 0-3,CS,464.0,0.002633,22.19,3038,1 in 379
league_de,full history,BMU - UBE,CS 6-0,CS,46.4,0.026324,22.15,3039,1 in 37
league_de,full history,FRA - MNZ,CS 0-6,CS,3710.0,0.000329,22.12,3038,1 in 3038
league_de,full history,WLF - RBL,CS 0-6,CS,618.0,0.001975,22.05,3038,1 in 506
league_de,full history,BMU - MGB,CS 5-0,CS,38.6,0.0316,21.97,3038,1 in 31
league_de,full history,HSV - LEV,HT CS 3-0,HTCS,195.0,0.006252,21.92,3039,1 in 159
league_de,full history,WLF - HOF,CS 0-5,CS,529.0,0.002304,21.89,3038,1 in 434
league_de,full history,HOF - MGB,CS 0-5,CS,529.0,0.002304,21.89,3038,1 in 434
league_de,full history,BMU - RBL,CS 0-4,CS,285.0,0.004276,21.88,3040,1 in 233
league_de,full history,HOF - AUG,CS 5-0,CS,148.0,0.008226,21.75,3039,1 in 121
league_de,full history,HOF - LEV,CS 4-0,CS,176.0,0.006912,21.66,3038,1 in 144
league_de,full history,STU - UBE,HT/FT 2/X,HTFT,33.6,0.036208,21.66,3038,1 in 27
league_de,full history,KOE - BRE,CS 1-5,CS,308.0,0.00395,21.66,3038,1 in 253
league_de,full history,KOE - RBL,CS 4-0,CS,154.0,0.007897,21.62,3039,1 in 126
league_de,full history,BRE - BVB,CS 4-0,CS,132.0,0.009211,21.58,3040,1 in 108
league_de,full history,HDH - STU,CS 4-1,CS,87.9,0.01382,21.48,3039,1 in 72
league_de,full history,KOE - BMU,CS 4-2,CS,217.0,0.005596,21.43,3038,1 in 178
league_de,full history,MNZ - STU,CS 6-0,CS,1230.0,0.000987,21.42,3039,1 in 1013
league_de,full history,FRE - FRA,CS 5-1,CS,217.0,0.005594,21.39,3039,1 in 178
league_de,full history,AUG - STU,CS 0-6,CS,737.0,0.001646,21.3,3038,1 in 607
league_de,full history,FRE - MNZ,CS 5-0,CS,194.0,0.006252,21.29,3039,1 in 159
